id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq,post_message_preproced
1355,24678b80dbf986b93772f866df884784,"trong khi cả nước đang có rất nhiều tấm lòng thơm Thảo. từ thiện khắp nơi. thì có một số đông dân tài xế ở tỉnh Lạng Sơn. lợi dụng cơ chế kiểm soát dịch bệnh. chỉ cho những tài xế tại địa phương đó đánh xe qua cửa khẩu giao hàng. nên chúng nó mặc sức ép các lái xe Miền trong. trung bình một chuyến hàng từ Sài Gòn ra đến Lạng Sơn. lương lái xe cũng chỉ được tầm 6 triệu cả đi lẩn về. vậy mà chỉ cần đánh xe qua cửa khẩu bỏ hàng vài chục km. Chúng nó đã hốc của lái xe hết 8 triệu một chuyến. chưa kể lái yếu, và không quen xe. gây tai nạn trầy xước chủ xe tải chiều. thật là lương tâm của chúng nó bị chó tha hết rồi",24,5,1,1,755,1,thơm_thảo từ_thiện khắp_nơi đông dân tài_xế tỉnh lạng_sơn lợi_dụng cơ_chế kiểm_soát dịch_bệnh tài_xế địa_phương đánh xe cửa_khẩu giao hàng chúng_nó mặc_sức ép lái_xe miền trung_bình chuyến hàng sài_gòn lạng_sơn lương lái_xe tầm triệu đi lẩn đánh xe cửa_khẩu hàng chục km chúng_nó hốc lái_xe triệu chuyến lái yếu quen xe tai_nạn trầy_xước chủ xe_tải chiều lương_tâm chúng_nó chó tha
2652,f129e66f92221a0f49df1491f77bf82c,"Thưa thủ tướng :Chuẩn bị mà đón hơn 8000 cái cột điện.
Trump hứng lên cái là không đủ chỗ cách ly.",124,44,10,1,3495,2,thưa thủ_tướng đón cột điện trump hứng chỗ cách_ly
2891,eb43e8908b28db582ad9b2e0cfb6889a,"Khai báo gian lận để lĩnh 1,5 triệu USD tiền cứu trợ từ Chương trình bảo vệ tiền lương (PPP) của chính phủ, xong rồi mang đầu tư chứng khoán cả mua ô tô mới. Nhất anh rồi!

",26,2,2,1,3416,1,khai_báo gian_lận lĩnh triệu usd tiền cứu_trợ chương_trình bảo_vệ tiền_lương chính_phủ xong đầu_tư chứng_khoán mua tô
2556,52a53568f528f276bb6c06921bf5055f,"Báo nước ngoài đưa tin: Anh, Đức chủ động cho dịch COVID-19 lây lan diện rộng

Sau khi qua giai đoạn phòng chống dịch xâm nhập vào, các nước điển hình như Đức và Anh hiện nay đang chủ động cho lây lan diện rộng. Việc này sẽ cho phép tạo ra miễn dịch cộng đồng nhanh nhất và tỉ lệ tử vong thấp nhất.",659,81,102,1,1386,1,báo nước_ngoài đức chủ_động dịch covid lây_lan diện rộng giai_đoạn phòng_chống dịch xâm_nhập điển_hình đức chủ_động lây_lan diện rộng cho_phép miễn_dịch cộng_đồng tỉ_lệ tử_vong
398,1a09642caa48cdb68f78843cd3d29f08,"Ôi “NGẠO NGHỄ” VIỆT NAM!  😱
Chuyến bay“ NHÂN ĐẠO ĐÓN CÔNG DÂN“ TỪ MỸ VỀ VN THU VÉ TẬN 2000 USD! MỸ PHÁT HIỆN LÀ CHUYẾN BAY THƯƠNG MẠI NÊN KHÔNG CẤP PHÉP BAY.
VNA đã tranh thủ bán vé cho cả công dân Mỹ và thu mỗi du Hs 2000 đô la dù ĐSQ đã thông báo các du hs được về VN bằng chuyến bay ""nhân đạo"". Mỹ phát hiện chuyến bay là thương mại thu tiền vé nên không cấp phép bay.
Ai cho phép CP trả chi phí như trong công văn kia? Nếu ko bị bóc phốt thì chắc VNA định ăn 2 mang vừa moi tiền CP từ thuế của dân vừa thu tiền của hành khách?
Lừa bịp trơ trẽn giữa thanh thiên bạch nhật 😱 phải xử vụ này ra sao?",106,444,15,1,606,7,ôi “ ngạo_nghễ ” việt_nam chuyến bay “ nhân_đạo đón công_dân “ mỹ vn thu vé tận usd mỹ phát_hiện chuyến bay thương_mại phép bay vna tranh_thủ vé công_dân mỹ thu du hs đô_la đsq thông_báo du hs vn chuyến bay nhân_đạo mỹ phát_hiện chuyến bay thương_mại thu tiền vé phép bay cho_phép cp chi_phí công_văn kia ko bóc phốt vna định moi tiền cp thuế dân thu tiền hành_khách lừa_bịp trơ_trẽn thanh_thiên_bạch_nhật xử vụ
164,-8924242911834971136,Có một sinh viên học ở TP.HCM về nhà tại huyện Krông Ana (Đắk Lắk) dương tính với COVID-19.,329,50,29,1,211,1,sinh_viên học URLđắk lắk dương_tính covid
581,0f5ad15c95920a89fa4a92628968c6f4,"Đáp lại tiếng kêu khóc van xin nghe đến xé lòng của chị bán rau là những câu nói lạnh lùng, vô cảm của ngườ phụ nữ được cho là Lãnh Đạo phường Bãi Cháy, TP Hạ Long, Quảng Ninh: Con này mày có bị điên không, giữ mồm nó lại, khóa tay nó lại...
Cũng may là có đoạn video của ai đó. Nếu không có thì các anh chị nghĩ sao về số phận của chị này ? Liệu có một bản án hình sự dành cho chị? Hậu quả nếu xảy ra và một câu xin lỗi liệu có tương xứng?
 Ps: Đây chỉ là một điển hình trong vô số những vị lãnh đạo có tý chức tý quyền, hách dị<URL> nhân dân như cỏ rác. Họ quên mất là họ đang làm việc và nhà nước trả lương từ tiền thuế của Nhân Dân.",78,17,3,1,424,1,đáp tiếng kêu khóc van_xin xé rau câu lạnh_lùng vô_cảm ngườ phụ_nữ lãnh_đạo phường bãi cháy tp hạ_long quảng_ninh mày điên mồm khoá may đoạn video anh_chị số_phận liệu bản_án hình_sự hậu_quả xảy câu xin_lỗi liệu tương_xứng ps điển_hình vô_số vị lãnh_đạo tý chức tý quyền hách dịurl nhân_dân cỏ rác quên làm_việc nhà_nước lương tiền thuế nhân_dân
3223,2d7f697e661b869e433b32560cea9e14,"Các bác cho em hỏi ở tỉnh Bắc Giang tiền trợ cấp hỗ trợ Covid chỉ còn 1 tháng thôi à,giờ muốn lấy tiền Covid thì từ tháng 6 phải đóng tăng thuế kinh doanh lên là sao?Mai em lên hỏi lại rồi ghi âm lại trưởng phòng thu thuế phường Xương Giang-TP Bắc Giang cho mọi người nghe.",8,1,0,1,880,1,tỉnh bắc_giang tiền trợ_cấp covid àgiờ tiền covid đóng thuế kinh_doanh saomai ghi_âm trưởng phòng thu thuế phường xương giangtp bắc_giang
3841,bd64de22a9faaa426487ea98ca009d44,"TẤT CẢ ĐỀU Ở TRÊN TIVI
Thịt lợn vẫn tiếp tục giảm mạnh trên tivi
Tiền điện sắp đến giảm tới 10% trên tivi
Tiền hổ trợ dịch đang được triển khai quyết liệt trên tivi
Hạ lãi vay, miễn giảm thuế đang ào ào quyết liệt trên tivi
Mỗi gia đình được tài trợ 1 tr trên tivi
Giãn cách xã hội ngày nào cũng được thực hiện nghiêm túc trên tivi
Những hành động vi phạm giãn cách XH không đeo khẩu trang , tụ tập ăn uống, cưới xin, đi đường, tan ca đều được xử lý nghiêm trên tivi ....",47,5,16,1,2852,1,tivi thịt lợn tivi tiền điện tivi tiền hổ trợ dịch triển_khai quyết_liệt tivi hạ lãi vay miễn_giảm thuế quyết_liệt tivi gia_đình tài_trợ tr tivi giãn xã_hội nghiêm_túc tivi hành_động vi_phạm giãn xh đeo khẩu_trang tụ_tập ăn_uống cưới_xin đi đường tan ca nghiêm tivi
1587,1c66f1a8c026386e5e4c4a6dd33e0f17,"Nhà thờ Notre Dame nổi tiếng tại Paris đã bị bốc cháy. Một người làm việc ở đây nói rằng đám cháy này chắc chắn do người Hồi giáo đã lên âm mưu phóng hỏa, phá hoại di sản này.
Nguồn: Fox News",23,8,4,1,642,1,nhà_thờ notre dame nổi_tiếng paris bốc cháy làm_việc đám cháy hồi_giáo âm_mưu phóng_hoả phá_hoại di_sản fox news
1978,f5479f541c4e7eb990d831da1a4e6210,"Các tài liệu ngoại giao mật yêu cầu quan chức ngoại giao và đặc vụ phải gọi virus Viêm phổi Vũ Hán COVID-19 là virus Ý, nhận là virus không bắt nguồn từ Vũ Hán, và quảng cáo Tập Cận Bình là anh hùng diệt virus.",482,316,300,1,3545,3,tài_liệu ngoại_giao mật quan_chức ngoại_giao đặc_vụ gọi virus viêm phổi vũ hán covid virus virus bắt_nguồn vũ hán quảng_cáo tập_cận_bình anh_hùng diệt virus
83,-831730631711926144,Tầng 38 tòa nhà HH1A khu siêu chung cư của anh Thản đang được cách ly rồi mọi người ơi... AI ở khu lân cận cũng cẩn thận đấy!,402,92,68,1,196,5,tầng khu siêu chung_cư thản cách_ly khu lân_cận cẩn_thận đấy
635,f55335b7a4b03e6dba741501454dcc78,"KÍNH GỬI: TẤT CẢ CÁC BẬC THÁNH HIỀN, CÁC BẬC THẦY, CÁC BẬC CAO TĂNG VÀ CÁC ĐỆ TỬ TRONG MỌI TÔN GIÁO. Chúng ta đều biết rằng THIÊN TAI và CÁC DỊCH CÚM CORONA là quả báo của SÁT NGHIỆP mà ra. Ngay lúc này thế giới và nhân loại rất cần chúng ta chuyển sang ăn chay và cùng nhau đồng tâm cầu nguyện cho THẾ GIỚI THUẦN CHAY - THẾ GIỚI HÒA BÌNH. Khẩn xin hãy cùng nhau thành tâm cầu nguyện vào lúc 20h tối chủ nhật 9/2/2020 Cầu xin Chư Phật Bồ Tát giúp cho nhân loại mau thức tỉnh. 🙏🙏🙏",292,132,429,1,3546,1,kính gửi bậc thánh_hiền bậc thầy bậc cao_tăng đệ_tử tôn_giáo thiên_tai dịch cúm corona quả_báo sát nghiệp thế_giới nhân_loại ăn_chay đồng_tâm cầu_nguyện thế_giới chay thế_giới hoà_bình khẩn thành_tâm cầu_nguyện tối chủ_nhật cầu_xin chư phật bồ_tát giúp nhân_loại mau thức_tỉnh
2101,344dc37937543bbc0dcb5c023f038cf9,"5 năm mất tích không để lại dấu vết của chuyến bay MH370 đã tạo ra vô vàn thuyết âm mưu về sự kiện này. Nếu không phải lỗi kỹ thuật, động cơ gì khiến ai đó muốn chiếc Boeing 777 biến mất?
Có một thực tế rất rõ ràng trước mắt, vụ MH370 khẳng định là có âm mưu, giống như vụ Titanic từ thế kỷ trước.
",400,92,28,1,970,1,mất_tích dấu_vết chuyến bay mh thuyết âm_mưu sự_kiện lỗi kỹ_thuật động_cơ boeing biến rõ_ràng trước_mắt vụ mh âm_mưu vụ titanic thế_kỷ
2656,036025f7d10eca014ada255dcf2a39aa,"Hoá ra Trưởng ban Nội chính say rượu lái xe tông chết người là vừa dự tiệc chia tay cựu Bí thư?

Đảng ta tài tình thật!",117,21,15,1,259,34,hoá_ra trưởng ban nội_chính say rượu lái_xe tông chết dự tiệc chia_tay cựu bí_thư đảng ta tài_tình
610,0ccc037576cfac6a910fef8e5978dce2,Học sinh chưa thể đến trường. Giám đốc Sở giáo dục Quảng Nam chuẩn bị nhận án kỷ luật.,212,3,22,1,372,1,học_sinh chưa_thể trường giám_đốc sở giáo_dục quảng_nam án kỷ_luật
1414,8240b037ecb7db1df8c3a1c55f68334f,"Cảm ơn anh Quang Pham đã lược dịch tài liệu của một chuyên gia y tế từ Vũ Hán về VIRUS CORONA. Tôi thấy thật dễ hiểu và vô cùng hữu ích cho mọi người.  -------- Thưa các bạn:... Hiện giờ trên mạng đã tràn ngập tin tức về virus corona. Đa phần có tính chất chung chung không hữu ích mấy trong việc chẩn đoán và hướng dẫn cộng đồng trong việc tìm hiểu và ngăn ngừa Corona.  Sáng nay tôi nhận được bài này từ một người bạn cùng lớp hiện đang làm việc ở Los Angeles, CA.  Những tin tức này có vẻ thực tế, dễ hiểu và dễ nhớ - Tôi cảm thấy hữu ích nên cố gắng dịch sang tiếng Việt để các bạn dễ đọc.  Đặc biệt là những kinh nghiệm này xuất phát từ một người có bằng cao học, làm việc ở Quảng Đông Trung Quốc ! 1.  Nếu bạn bị sổ mũi, có đờm, dãi – Bạn bị bệnh cảm thông thường. 2. Coronavirus viêm phổi chỉ ho khan, không có sổ mũi 3. Con virus này không chịu nổi nhiệt độ cao, rất dễ bị tiêu diệt ở nhiệt độ  vào khoảng 26/27 Celcius. 4. Nếu có ai đó hắt xì, nó sẽ bay khoảng 10 feet (3m) trước khi rơi xuống đất và không còn tồn tại trong không gian. 5. Nếu nó rơi trên bề mặt kim loại, nó có thể sống ít nhất khoảng 12 giờ - Vì vậy, nếu bạn chạm vào loại bề mặt này, rửa tay ngay với xà phòng. 6. Trên vải, chúng sống khoảng 6-12 giờ, loại xà phòng giặt thông thường đủ để giết chúng. 7. Uống nước nóng hiệu quả trị mọi viruses.  Đừng uống nước bỏ đá vào . 8. Rửa tay bạn thường xuyên, vì chúng chỉ có thể sống trên tay bạn khoảng 5-10 phút – Tuy nhiên, có nhiều chuyện xảy ra trong khoảng thời gian này – bạn có thể giụi mắt, móc mũi mà không để ý. 9. Cũng nên súc miệng để ngăn ngừa – Chỉ một dung dịch muối thông thường với nước ấm là đủ. 10. Cực kỳ quan trọng: uống thật nhiều nước ! TRIỆU CHỨNG: 1. Chúng nhiễm cổ họng trước, vì vậy bạn sẽ đau cổ họng khoảng 3, 4 ngày. 2. Chúng sau đó sẽ hòa vào nước mũi, rồi tới khí quản, và phổi, gây viêm phổi – Mất thêm 5, 6 ngày nữa. 3. Khi viêm phổi xảy ra, sẽ kèm theo sốt cao và khó thở. 4. Nghẽn khí quản với coronavirus không giống loại thường.  Bạn có cảm giác như đang bị chết đuối. Hãy đi bác sĩ lập tức. ( Quang Phạm lược dịch) Xem thêm",853,20,2400,1,2072,1,quang pham lược_dịch tài_liệu chuyên_gia_tế vũ hán virus corona vô_cùng hữu_ích thưa hiện_giờ mạng tràn_ngập tin_tức virus corona đa_phần tính_chất hữu_ích mấy chẩn_đoán hướng_dẫn cộng_đồng ngăn_ngừa corona lớp hiện làm_việc los angeles ca tin_tức hữu_ích cố_gắng dịch tiếng việt đọc kinh_nghiệm xuất_phát cao_học làm_việc quảng đông trung_quốc sổ_mũi đờm dãi bệnh cảm_thông coronavirus viêm phổi ho_khan sổ_mũi virus nổi nhiệt_độ tiêu_diệt nhiệt_độ celcius hắt_xì bay fet rơi đất tồn_tại không_gian rơi bề_mặt kim_loại sống chạm bề_mặt rửa xà_phòng vải sống xà_phòng giặt thông_thường giết uống nóng hiệu_quả trị viruses đừng uống đá rửa thường_xuyên sống phút xảy giụi mắt móc mũi súc miệng ngăn_ngừa dung_dịch muối thông_thường ấm cực_kỳ uống triệu_chứng nhiễm cổ_họng đau cổ_họng hoà nước_mũi khí_quản phổi viêm phổi viêm phổi xảy kèm sốt thở nghẽn khí_quản coronavirus cảm_giác chết_đuối đi bác_sĩ lập_tức quang phạm lược_dịch
1543,4ad21cc9442778ac890590811e8e5b77,"Cột sóng 5G phát tán Covid-19 gây chết người tại Anh!
Theo tin từ Nextdoor, nguồn gốc virus corona là từ dịch vụ 5G mới được triển khai ở Vũ Hán và người Anh cũng đang bắt đầu phá triệt những cột sóng 5G ở đây, tránh lây lan bệnh tật..",100,13,2,1,1274,1,cột sóng phát_tán covid chết nextdor nguồn_gốc virus corona từ_dịch vụ triển_khai vũ hán phá triệt cột sóng lây_lan bệnh_tật
1479,fec323b75f322874ec55886f241f2534,"Hôm nay các công dân Hoa Kỳ những người được di tản khỏi Vũ Hán trên chuyến bay đầu tiên cách đây 15 ngày sẽ được phép rời khỏi căn cứ không quân March ở California. 195 công dân trong đợt di tản đầu tiên này vừa kết thúc thời gian cách ly 14 ngày và không ai có dấu hiệu nhiễm bệnh!... Hoa Kỳ là quốc gia đầu tiên sơ tán công dân khỏi Vũ Hán, sau đó là Nhật Bản, Hàn Quốc, Pháp, Anh, Úc, Liên hiệp Châu Âu, Đức, Bỉ, New Zealand, Ấn Độ, Sri Lanka, Kazakhstan... Một số chuyến bay di tản công dân của các nước bị hoãn hay chậm trễ do không được phép của Trung Quốc. Bớt ngạo nghễ đi những con 🐄 đang hô hào! Việt Nam là một trong những quốc gia cuối cùng di tản công dân đấy các bạn 🐄 thân mến! Ngạo nghễ không nâng giá trị của những con 🐄 lên ngang hàng với người đâu! ",530,38,13,1,3689,1,hôm_nay công_dân hoa_kỳ di_tản vũ hán chuyến bay phép rời căn_cứ không_quân march california công_dân đợt di_tản kết_thúc cách_ly dấu_hiệu nhiễm_bệnh hoa_kỳ quốc_gia sơ_tán công_dân vũ hán nhật_bản hàn_quốc pháp úc liên_hiệp châu_âu đức bỉ new_zealand ấn_độ sri_lanka kazakhstan chuyến bay di_tản công_dân hoãn chậm_trễ phép trung_quốc bớt ngạo_nghễ đi hô_hào việt_nam quốc_gia di_tản công_dân đấy thân_mến ngạo_nghễ nâng ngang_hàng
45,8743210475619751936,"Con Virus ""Covid-34"" ! 8 giờ ngày 2-3, bà Trang đi xe hơi cùng tài xế và bệnh nhân 38 đến ăn sáng ở phường Xuân Hòa, Long Khánh ăn sáng. Đồng Nai vừa thông báo, đã có thêm 7 người tại Long Khánh phải cách ly vì con virus doanh nhân mang tên ""Covid-34"".... ______ Lúc bị cách ly tại bệnh viện Bình Thuận, con virus chửi bới ekip, ra yêu sách đòi chuyển lên Chợ Rẫy, không muốn nằm ở tỉnh vì lý do hết sức c h ó đ ẻ là : ""Chị có tiền"". Sau khi bị khước từ, tối đó con virus này đã tìm cách bỏ trốn nhưng bất thành. Mà có phải chỉ thế thôi đâu, kể cả con dâu chị, đến khi bị yêu cầu cách ly cũng đã phản ứng mạnh mẽ, nhất quyết không đi, cho đến khi lực lượng chức năng làm việc với sếp cô thì cô mới đi. Cặp mẹ chồng nàng dâu nhà này tương quan đến lạ. ______ Cả nước đang gồng mình chống dịch nhưng con virus ấy lại xách vali đi du lịch cùng câu lạc bộ Doanh Nhân, sẵn tiện ship luôn virus về. Chưa hết, ngoài việc khai gian về lịch trình di chuyển, virus này còn cậy mối quan hệ từ trung ương để tác động đến bộ máy chính quyền ở Bình Thuận. Và chính lí do đó, ngày 11/03 anh Nguyễn Đức Hải Hùng, phó chánh thanh tra của UBND Tỉnh Bình Thuận ra văn bản yêu cầu Sở TTTT, Công An tỉnh xử lý các bài đăng Facebook những ai đưa tin rằng con virus ""Covid-34"" này tiếp xúc với hội doanh nhân Bình Thuận. Giờ thì người ra văn bản này cảm thấy ngu người chưa ? ______ Mỗi ngày trôi qua, chính phủ bay 1.000 tỷ chống dịch là nhẹ tưng như lông hồng, chưa kể thiệt hại về kinh tế của các ngành nghề bị liên đới. Có nghĩa là, với sự giàu có của chị, với số tài sản chị đang có, chỉ là một cái búng tay đối với xã hội này, chị đừng hăng và ngông nữa. Từ A, B và C ta có => nên bỏ tù chị Trang. _____ Như đã nói, dù bất cứ lý do gì, dù bất cứ hoàn cảnh nào, thì đất nước này không chấp nhận được những con người đem lợi ích cá nhân đặt lên trên cả vận mệnh của đất nước. Đã đến lúc con virus vô văn hoá, đại diện cho tầng lớp lố bịch phải chịu trách nhiệm trước pháp luật về những gì nó đã gây ra. Vote bỏ tù ! Xem thêm",1700,1000,479,1,2170,1,virus covid trang đi xe_hơi tài_xế bệnh_nhân phường xuân hoà long_khánh đồng_nai thông_báo long_khánh cách_ly virus doanh_nhân covid cách_ly bệnh_viện bình_thuận virus chửi_bới ekip yêu_sách đòi chợ_rẫy nằm tỉnh hết_sức tiền khước_từ tối virus trốn bất_thành dâu cách_ly phản_ứng mạnh_mẽ đi lực_lượng chức_năng làm_việc sếp đi cặp mẹ chồng nàng dâu tương_quan lạ gồng chống dịch virus xách vali đi du_lịch câu_lạc_bộ doanh_nhân sẵn tiện ship virus khai gian lịch_trình di_chuyển virus cậy quan_hệ trung_ương tác_động bộ_máy chính_quyền bình_thuận lí_do nguyễn_đức hải hùng phó chánh thanh_tra ubnd tỉnh bình_thuận văn_bản sở công_an tỉnh đăng facebok virus covid tiếp_xúc hội doanh_nhân bình_thuận văn_bản ngu trôi chính_phủ bay tỷ chống dịch nhẹ tưng lông_hồng thiệt_hại kinh_tế ngành_nghề liên_đới nghĩa giàu_có tài_sản búng xã_hội đừng hăng ngông ta bỏ_tù trang hoàn_cảnh đất_nước chấp_nhận con_người đem lợi_ích vận_mệnh đất_nước virus vô văn_hoá đại_diện tầng_lớp lố_bịch trách_nhiệm pháp_luật vote bỏ_tù
95,2227002131672122880,"🌺 BÀI THUỐC PHÒNG NGỪA CORONA VIRUS 🔔 HÃY CHIA SẺ ĐỂ GIÚP MỌI NGƯỜI 1/ Chanh ta (Chanh nhà quê có hạt)... Rửa sạch cho vào ngăn đá đông cứng, sau đó đem ra bào vỏ. Lí do để đông cứng vì khi bạn gọt vỏ thì chất dầu dưới vỏ sẽ tựu lại và không bốc hơi ra ngoài. 2/ Sả (Nguyên củ) Rửa sạch và đập hơi nát 3/ Mật ong (Rừng càng tốt) 📌 CÁCH LÀM: Đun sôi nước, cho sả vào ngoáy đều, cho luôn vỏ chanh vào sau đó ngoáy đều, tắt lửa đậy vung lại để nguội rồi chiếc ra bình pha mật ong vào (tuỳ thuộc hàm lượng) sau đó để trong tủ lạnh. 📌 CÁCH DÙNG: Sáng ngủ dậy uống ngay 1 ly khoảng 100ml (nếu đắng thì pha thêm nước). Giữa ngày uống 1 ly 100ml, trước khi đi ngủ uống 1 ly 100ml. Lưu ý: Thuốc đắng giải dịch 📌 NÊN GHI NHỚ: Uống liên tục trong vòng 3 ngày thì hệ hô hấp phổi của bạn sẽ rất sạch và khoẻ hẳn. Ngoài Phổi ra, tinh chất của Chanh và sả còn chứa một hàm lượng detox rất tốt cho đường ruột và gan các bạn yêu thương nhé. Xem thêm",3,0,76,1,724,1,bài_thuốc phòng_ngừa corona virus giúp chanh ta chanh nhà_quê hạt rửa sạch ngăn đá đông cứng đem bào vỏ lí_do đông cứng gọt vỏ chất dầu vỏ tựu bốc_hơi sả nguyên củ rửa sạch đập hơi nát mật_ong rừng đun sôi sả ngoáy vỏ chanh ngoáy tắt lửa đậy vung nguội bình pha mật_ong tuỳ_thuộc hàm_lượng tủ_lạnh ngủ dậy uống ly ml đắng pha uống ly ml đi ngủ uống ly ml lưu thuốc đắng giải dịch ghi_nhớ uống liên_tục vòng hệ hô_hấp phổi sạch khoẻ hẳn phổi tinh_chất chanh sả chứa hàm_lượng detox đường ruột gan yêu_thương
3237,b958ca7e4639077b7b262b6fdc91277d,"TT Trump kêu gọi cả nước Mỹ dành ngày Chúa Nhật 15/3 /2020 để cầu nguyện với Chúa trước đại dịch Corona . Nguyên thủ của một nước mạnh nhất Thế Giới về khoa học , kinh tế và quân sự . Nhưng ông có lòng tin rất lớn nơi Chúa . Thật là một hạnh phúc cho nước Mỹ.",1600,157,547,1,2800,1,trump kêu_gọi mỹ chúa_nhật cầu_nguyện chúa đại_dịch corona nguyên_thủ thế_giới khoa_học kinh_tế quân_sự chúa hạnh_phúc mỹ
4143,e0551dded54f9f1429226a9f5d0de820,"Bác ở Canada vừa mới báo 1 tin vui từ Canada trong cuộc chiến chống corona, con gái bác cũng làm trong ngành y ở Canada nên các bạn có thể tin tưởng và áp dụng theo Hôm nay, 1 nhà khoa học Canada vừa tìm ra được là nếu khẩu trang có tẩm muối, Corona dính vào sẽ bị giết trong vòng 5 phút. Trong lúc chờ đợi khẩu trang tẩm muối được bán trên thị trường, các bạn có thể làm theo cách sau đây : 1. Hai chén muối khuấy đều với nửa chén nước lọc (đun sôi) cho muối tan.... 2. Dùng cọ bôi lên nhiều lần dung dịch muối ở phía ngoài khẩu trang. Chờ khô, làm lại 2 lần nữa và sau đó có thể dùng khẩu trang đi ra ngoài. 3. Nếu không có N95, có thể áp dụng tạm thời trên khẩu trang giấy chống bụi, hoặc khẩu trang bằng vải thường dùng. Nếu dùng khẩu trang vải, cứ 2 ngày giặt nó 1 lần và tẩm muối như vừa chỉ dẫn trên. Nhớ là phải phơi khẩu trang cho thật khô trước khi dùng. 4. Không chỉ giết corona, mà muối còn giết được tất cả những virus khác trong không khí ! Thông tin này cũng đã được đăng trên tạp chí Business Insider. Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cách phòng chống. Cộng đồng an toàn hơn thì mỗi chúng ta cũng an toàn hơn <URL>… <URL>…/Mask-with-salt-coated-filter… Xem thêm",94,13,112,1,3277,1,canada báo tin_vui canada cuộc_chiến chống corona gái ngành canada tin_tưởng áp_dụng hôm_nay nhà_khoa_học canada khẩu_trang tẩm muối corona dính giết vòng phút chờ_đợi khẩu_trang tẩm muối thị_trường hai chén muối khuấy nửa chén nước_lọc đun sôi muối tan cọ bôi dung_dịch muối khẩu_trang chờ khô khẩu_trang đi áp_dụng tạm_thời khẩu_trang giấy chống bụi khẩu_trang vải khẩu_trang vải giặt tẩm muối chỉ_dẫn phơi khẩu_trang khô giết corona muối giết virus không_khí thông_tin đăng tạp_chí busines insider bạn_đọc share post cộng_đồng phòng_chống cộng_đồng an_toàn an_toàn url … url … maskwithsaltcoatedfilter …
1652,b66391d1371ac13f8c9ccb59ce83cf98,"Virus Corona là vũ khí sinh học?
Hiện nay có nhiều bằng chứng chỉ ra virus corona là nhân tạo tuy rất nhiều người còn chưa biết rõ về sự thật này...",23,10,0,1,2770,1,virus corona vũ_khí_sinh_học bằng_chứng virus corona nhân_tạo sự_thật
169,5866792369706212352,"Bây giờ công ty mình ở Châu Thành A cũng toang rồi, đã có ca nhiễm đầu tiên.",229,9,34,1,1476,1,công_ty châu_thành toang ca nhiễm
1889,4fcae05a23bfc564471fcb3b3a8691be,"Thực tế có nhiều chứng cứ đưa ra cho thấy Hải là hung thủ. Ko chỉ dựa vào dấu vân tay hay là cái thớt con dao (ko pai vật chứng, tang vật, chỉ phục vụ cho việc phục dựng vụ án). Mà còn nhiều chứng cứ khác nữa. Như:
Sợi dây chuyền mất mặt đá của nạn nhân Hải khai chính xác.
Địa chỉ bán điện thoại Hải khai chính xác
Lời khai của các nhân chứng trùng khớp nhận dạng quần áo, tóc tai... của Hải có mặt ở bưu điện
Trong các bản cung có 4 bản cung Của Hải có mặt Viện kiểm sát và luật sư nhưng Hải ko kêu oan, ko chối tội và chỉ xin dc giảm án. Hải cug ko kêu bị ép cung
Màu áo ngực của nạn nhân Hải biết luôn
Hải tự tạo chứng cứ ngoại phạm đi đám tang ngày xảy ra vụ án. Nhưng thực tế ko pai.
Lsu Phong bị mời ra ngoài vì ko cung cấp dc bất kỳ bằng chứng mới nào chứng mình Hải ko pai là bị can. Chứ ko pai sợ ls phong cug cấp bằng chứng nên đuổi ls ra ngoài như nhiều bác ý kiến.
Bản khánh nghị của Viện kiểm sát ko khẳng định Hải bị oan. Mà chỉ muốn làm rõ những sai sót tố tụng!
Những lỗi sai sót của cơ quan điều tra hay toà sơ thẩm, phúc thẩm ko làm ảnh hưởng đến bản chất vụ án.
<URL>
Các bác chịu khó tìm hiểu kỹ mới rõ ạ! Hazzz 😞

",26,2,4,1,1343,1,chứng_cứ hải hung_thủ ko dựa dấu vân thớt dao ko pai vật_chứng tang_vật phục_vụ phục_dựng vụ án mà_còn chứng_cứ sợi dây_chuyền mất_mặt đá nạn_nhân hải khai chính_xác địa_chỉ điện_thoại hải khai chính_xác khai nhân_chứng trùng khớp nhận_dạng quần_áo tóc_tai hải có_mặt bưu_điện cung cung hải có_mặt viện_kiểm_sát luật_sư hải ko kêu oan ko chối tội dc án hải cug ko kêu ép cung màu áo ngực nạn_nhân hải hải chứng_cứ ngoại_phạm đi đám_tang xảy vụ án ko pai lsu phong mời ko cung_cấp dc bằng_chứng chứng hải ko pai bị_can ko pai sợ ls phong cug bằng_chứng đuổi ls kiến khánh nghị viện_kiểm_sát ko hải oan sai_sót tố_tụng lỗi sai_sót cơ_quan điều_tra sơ_thẩm phúc_thẩm ko ảnh_hưởng bản_chất vụ án url chịu_khó kỹ haz
